Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. В.Д.СЕРЕДАВИНА""",СОКБ,1026300782364,"443095, Самарская обл., г. Самара, ул. Ташкентская, д. 159", 53.260142, 50.244613,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-sokb-inn-6312023131-ogrn-1026300782364-6906d9584c12226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ КАРДИОЛОГИЧЕСКИЙ ДИСПАНСЕР ИМ. В.П. ПОЛЯКОВА""",ГБУЗ СОККД ИМ. В.П. ПОЛЯКОВА,1026300536470,"443070, Самарская обл., г. Самара, ул. Аэродромная, д. 43", 53.190792, 50.186453,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-gbuz-sokkd-im-v-p-polyakova-inn-6311027937-ogrn-1026300536470-6906d9584bea226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМЕНИ Н.И.ПИРОГОВА""",ГБУЗ СГКБ № 1 ИМ. Н.И. ПИРОГОВА,1026301165329,"443096, Самарская обл., г. Самара, ул. Полевая, д. 80", 53.204129, 50.129082,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-gbuz-sgkb-n-im-n-i-pirogova-inn-6316019432-ogrn-1026301165329-6906d9584c2b226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА № 4""",ГБУЗ СО ТГБ № 4,1036300996874,"445046, Самарская обл., г. Тольятти, ул. Механизаторов, д. 37", 53.484732, 49.458786,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/gbu-tgb-n-inn-6320004573-ogrn-1036300996874-6906d9584c32226ae0531b9aa8c04bb6
АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ПОХВИСТНЕВСКИЙ САМАРСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ РАЙОНА,1026303314399,"446450, Самарская обл., г. Похвистнево, ул. Ленинградская, д. 9", 53.653868, 52.121595,84.11.3,Деятельность органов местного самоуправления по управлению вопросами общего характера,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevo/mku-administratsiya-raiona-inn-6379002047-ogrn-1026303314399-6906d9584d10226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННЫЙ КУЛЬТУРНО-СОЦИАЛЬНЫЙ ФОНД ""ЗВЕЗДА И ЛИРА""",ОБЩЕСТВЕННЫЙ КУЛЬТУРНО-СОЦИАЛЬНЫЙ ФОНД ЗВЕЗДА И ЛИРА,1216300022564,"443010, Самарская обл, г.о. Самара, вн.р-н Ленинский, г Самара, ул Шостаковича, д. 1, кабинет 5", 53.196819, 50.095791,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/fond-zvezda-i-lira-inn-6317153310-ogrn-1216300022564-c1dddbf732542b0ae053219aa8c03eb5
"САМАРСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ВЕТЕРАНОВ (ПЕНСИОНЕРОВ) ВОЙНЫ, ТРУДА, ВООРУЖЕННЫХ СИЛ И ПРАВООХРАНИТЕЛЬНЫХ ОРГАНОВ",САМАРСКИЙ ГОРОДСКОЙ СОВЕТ ВЕТЕРАНОВ,1086300003206,"443110, Самарская обл., г. Самара, ул. Мичурина, д. 76 офис 2", 53.205709, 50.143614,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-samarski-gorodskoi-sovet-veteranov-inn-6315946466-ogrn-1086300003206-6906d958ee1c226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМЛЯ""",ООО ЗЕМЛЯ,6362004913,"446246, Самарская обл., Безенчукский район, с. Песочное, ул. Центральная, зд. 1Б", 52.928598, 49.434715,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-zemlya-inn-6362004913-ogrn-1026303891382-a50b6a6d00d44c57817a4f1138446e2c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВОСТОК""",ООО СХП ВОСТОК,6357942230,"446464, Самарская обл, м.р-н Похвистневский, с.п. Мочалеевка, с Мочалеевка, ул Г.Тукая, зд. 78", 53.653153, 51.777522,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevski-raion/ooo-vostok-inn-6357942230-ogrn-1056357005616-481cc1e8148742cca644bb5f816bfdc0
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ ПЕРСПЕКТИВА"" ГОРОДСКОГО ОКРУГА САМАРА",МБОУ ГИМНАЗИЯ ПЕРСПЕКТИВА Г.О. САМАРА,1026301519782,"443023, Самарская обл., г. Самара, ул. Советской Армии, д. 25", 53.199580, 50.214943,85.14,Образование среднее общее,https://spark-interfax.ru/samarskaya-oblast-samara/mbu-gimnaziya-perspektiva-g-o-samara-inn-6318108430-ogrn-1026301519782-6906d9586658226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЦИАЛЬНАЯ ГАЗЕТА""",ООО СОЦИАЛЬНАЯ ГАЗЕТА,6316041886,"443110, Самарская обл., г. Самара, ул. Ново-Садовая, д. 44 офис 308, 310", 53.213347, 50.140980,58.13,Издание газет,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-sotsialnaya-gazeta-inn-6316041886-ogrn-1026301177715-454eb494a6d94c4c9842a80532381495
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК ТАНДЕМ""",ООО ПК ТАНДЕМ,6319224359,"443022, Самарская обл., г. Самара, шоссе Заводское, д. 10 офис 1", 53.194558, 50.245411,18.12,Прочие виды полиграфической деятельности,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-pk-tandem-inn-6319224359-ogrn-1176313111810-610e7370a0ce8bfee0531b9aa8c0cfad
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР""",ООО ЦЕНТР,6362011043,"446235, Самарская обл, м.р-н Безенчукский, с.п. Васильевка, с Васильевка, тер. Васильевка, стр. 10, ком. 1", 52.996070, 49.325848,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-tsentr-inn-6362011043-ogrn-1046302061321-7233e3e300f4484b9dc5a292337fab4c
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""АНТОНОВСКИЙ""",СПК АНТОНОВСКИЙ,6377008519,"446642, Самарская обл., Алексеевский район, с. Антоновка, проспект Карла Маркса, д. 1", 52.667088, 51.237933,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-alekseevski-raion/koop-antonovski-inn-6377008519-ogrn-1066377016936-b81f9b381e204798b1a32ac6f97a061e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОПРОМПАРТНЕР""",ООО АГРОПРОМПАРТНЕР,6318010643,"443526, Самарская обл., Волжский район, пос. Просвет, ул. Дорожная, зд. 2Б ком. 1", 53.013382, 50.493782,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-agroprompartner-inn-6318010643-ogrn-1156313088359-1433860eda6d4de28d79b44b55a310d8
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР РАЗВИТИЯ И ПОДДЕРЖКИ СПОРТА НЕФТЕГОРСКОГО РАЙОНА""",АНО ЦРИПС НЕФТЕГОРСКОГО РАЙОНА,1226300034135,"446600, Самарская обл, м.р-н Нефтегорский, г.п. Нефтегорск, г Нефтегорск, ул Буровиков, д. 4А", 52.799879, 51.172861,96.04,Деятельность физкультурно-оздоровительная,https://spark-interfax.ru/samarskaya-oblast-neftegorski-raion/ano-tsrips-neftegorskogo-raiona-inn-6377017288-ogrn-1226300034135-e62b7b7c6e010148e053259aa8c0f124
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЯЖ УЛЬЯНОВСК""",ООО ВОЯЖ УЛЬЯНОВСК,6316169082,"432048, Ульяновская обл., г. Ульяновск, ул. Кирова, д. 79", 54.295328, 48.376657,43.12,Подготовка строительной площадки,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-voyazh-ulyanovsk-inn-6316169082-ogrn-1116316008698-60f239c3d9714d6ea5b8ff71c045d327
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОМОЩИ ДЕТЯМ И ЖЕНЩИНАМ ""ДЕТИ ГЕРОЕВ""",АНО ДЕТИ ГЕРОЕВ,1246300011308,"446001, Самарская обл, г.о. Сызрань, г Сызрань, ул Соловьева, д. 32", 53.150115, 48.469255,93.19,Деятельность в области спорта прочая,https://spark-interfax.ru/samarskaya-oblast-syzran/ano-deti-geroev-inn-6325079798-ogrn-1246300011308-16931edafacd588ee063259aa8c0cb24
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАВЫЙ БЕРЕГ""",ООО ПРАВЫЙ БЕРЕГ,6318231040,"443058, Самарская обл., г. Самара, ул. Победы, д. 93 ком. 56", 53.212266, 50.247954,93.29,Деятельность по организации отдыха и развлечений прочая,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-pravy-bereg-inn-6318231040-ogrn-1136318002677-4f775e4c82fd4c328aa7b393093ffce7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВУЛКАН""",ООО ВУЛКАН,6318135508,"443041, Самарская обл, г.о. Самара, вн.р-н Ленинский, г Самара, ул Буянова, д. 16, этаж 1, каб. 12/2", 53.191534, 50.115218,93.19,Деятельность в области спорта прочая,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-vulkan-inn-6318135508-ogrn-1036300786873-986ce65a20dd4594b35c96b8df2d26d4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИОН-ГРУП""",ООО ЮНИОН-ГРУП,6321201334,"445044, Самарская обл., г. Тольятти, бульвар Космонавтов, д. 9 офис 108", 53.538646, 49.323729,13.92.1,"Производство готовых текстильных изделий, кроме одежды",https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-yunion-grup-inn-6321201334-ogrn-1076320033008-f2058e29296a4fa0ac72221aee4839ff
АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ КУПИНО МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙ САМАРСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ КУПИНО,1056362024817,"446247, Самарская обл., Безенчукский район, с. Купино, ул. Купинская, зд. 10", 52.992826, 49.564075,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/mku-administratsiya-selskogo-poseleniya-kupino-inn-6362012505-ogrn-1056362024817-6906d9589dc1226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВОСТОК""",ООО СХП ВОСТОК,6357942230,"446464, Самарская обл, м.р-н Похвистневский, с.п. Мочалеевка, с Мочалеевка, ул Г.Тукая, зд. 78", 53.653153, 51.777522,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevski-raion/ooo-vostok-inn-6357942230-ogrn-1056357005616-481cc1e8148742cca644bb5f816bfdc0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНЫЕ РЕШЕНИЯ""",ООО ТРАНСПОРТНЫЕ РЕШЕНИЯ,3662278691,"394026, Воронежская обл, г.о. город Воронеж, г Воронеж, пр-кт Московский, д. 11В, помещ. 1, офис 1", 51.688891, 39.183064,62.01,Разработка компьютерного программного обеспечения,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-transportnye-resheniya-inn-3662278691-ogrn-1193668033162-9202de90375d13bee0531b9aa8c007cb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛНА""",ООО ВОЛНА,3662285554,"394036, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Кольцовская, д. 17, помещ. XII", 51.672591, 39.200241,47.19,Торговля розничная прочая в неспециализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-volna-inn-3662285554-ogrn-1203600019600-aa36c5b7e4151031e053189aa8c0e97f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САГУНЫ МЯСОКОМБИНАТ""",ООО САГУНЫ МЯСОКОМБИНАТ,3624005492,"396530, Воронежская обл., Подгоренский район, пос. Красный Восход, ул. Заводская, д. 37", 50.596410, 39.619467,10.13,Производство продукции из мяса убойных животных и мяса птицы,https://spark-interfax.ru/voronezhskaya-oblast-podgorenski-raion/ooo-saguny-myasokombinat-inn-3624005492-ogrn-1173668058156-5e4e619f62025e8be0531b9aa8c0095f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОДРУЖЕСТВО""",ООО СОДРУЖЕСТВО,3662286100,"394026, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Краснодонская, д. 29, литер Н, ОФИС 30", 51.682037, 39.144239,14.19.13,"Производство трикотажных или вязаных перчаток, рукавиц (варежек) и митенок",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-sodruzhestvo-inn-3662286100-ogrn-1203600022075-ab50677eb22d7795e053189aa8c0adfa
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ ""РОССОШАНСКИЙ ХИМИКО-МЕХАНИЧЕСКИЙ ТЕХНИКУМ""",ГБПОУ ВО РХМТ,1033664503608,"396655, Воронежская обл., Россошанский район, г. Россошь, ул. Луговая, д. 1", 50.189829, 39.576146,85.21,Образование профессиональное среднее,https://spark-interfax.ru/voronezhskaya-oblast-rossoshanski-raion/gbu-rkhmt-inn-3627002813-ogrn-1033664503608-6906d94c0a65226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ ""КАЛАЧЕЕВСКИЙ АГРАРНЫЙ ТЕХНИКУМ""",ГБПОУ ВО КАТ,1023600795866,"397610, Воронежская обл, м.р-н Калачеевский, с.п. Заброденское, с Заброды, ул Магистральная, зд. 1", 50.398468, 41.017147,85.21,Образование профессиональное среднее,https://spark-interfax.ru/voronezhskaya-oblast-kalacheevski-raion/gbu-kat-inn-3610002318-ogrn-1023600795866-6906d94c069e226ae0531b9aa8c04bb6
"МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА СРЕТЕНИЯ ГОСПОДНЯ С. ЖУРАВКА БОГУЧАРСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ РЕЛИГИОЗНОЙ ОРГАНИЗАЦИИ ""РОССОШАНСКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА СРЕТЕНИЯ ГОСПОДНЯ С. ЖУРАВКА БОГУЧАРСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ РЕЛИГИОЗНОЙ ОРГАНИЗАЦИИ РОССОШАНСКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),1163600050943,"396781, Воронежская обл., Богучарский район, с. Журавка, ул. Ленина, д. 26", 50.042773, 40.601787,94.91,Деятельность религиозных организаций,https://spark-interfax.ru/voronezhskaya-oblast-bogucharski-raion/ro-rossoshanskaya-eparkhiya-russkoi-pravoslavnoi-tserkvi-moskovski-patriarkhat-inn-3603008527-ogrn-1163600050943-6906d94ccc76226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА ЗДОРОВЬЯ""",ООО РАДУГА ЗДОРОВЬЯ,3609005258,"397204, Воронежская обл, м.р-н Грибановский, с.п. Нижнекарачанское, с Нижний Карачан, ул Советская, зд. 6", 51.344632, 41.755612,47.73,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),https://spark-interfax.ru/voronezhskaya-oblast-gribanovski-raion/ooo-raduga-zdorovya-inn-3609005258-ogrn-1063604012042-343f3e8c29af4e3f9677aacdd85d1758
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙБАЗА""",ООО ПРОМСТРОЙБАЗА,3663102570,"394002, Воронежская обл., г. Воронеж, ул. Димитрова, д. 132А кв. 55", 51.646487, 39.302344,46.69.5,"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-promstroibaza-inn-3663102570-ogrn-1143668006338-9935446fccc54af0975c7defad6f304f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАРМА ТРЕНД ПЛЮС""",ООО ФАРМА ТРЕНД ПЛЮС,3662214289,"394019, Воронежская обл., г. Воронеж, ул. 9 Января, д. 262/3 кв. 164", 51.685442, 39.132583,47.73,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-farma-trend-plyus-inn-3662214289-ogrn-1153668048170-e7c3b1b88e4941c9a24ebf1bf9a897c5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИНГ АВТО""",ООО РИНГ АВТО,3661048575,"394033, Воронежская обл., г. Воронеж, ул. Изыскателей, д. 39 корп. 2", 51.674470, 39.300267,45.11.2,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-ring-avto-inn-3661048575-ogrn-1093668051124-08660e573d2641f884468bd5b856b7bf
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕСЕНИЯ""",ООО ЕСЕНИЯ,3666185127,"394024, Воронежская обл., г. Воронеж, ул. Советская, д. 53А кв. 50", 51.694830, 39.213677,86.90.9,"Деятельность в области медицины прочая, не включенная в другие группировки",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-eseniya-inn-3666185127-ogrn-1133668020804-10dbbfc8882f435ab4dec2755f497f61
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОРОНЕЖТРАНССЕРВИС""",ЗАО ВОРОНЕЖТРАНССЕРВИС,3661008484,"394065, Воронежская обл., г. Воронеж, ул. Героев Сибиряков, д. 46", 51.649257, 39.135063,52.21.2,"Деятельность вспомогательная, связанная с автомобильным транспортом",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ao-voronezhtransservis-inn-3661008484-ogrn-1023601534550-90abf3ca7e8145cf85bb0976db89b350
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕСТАНДАРТ""",ООО НЕФТЕСТАНДАРТ,3663037515,"394002, Воронежская обл., г. Воронеж, ул. Димитрова, д. 132А офис 55", 51.646487, 39.302344,71.12.6,"Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-neftestandart-inn-3663037515-ogrn-1023601559541-40f2b2ee536a4230a4b6fca9f5ef59ad
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРУД ЧЕРНОЗЕМЬЯ""",ООО ТРУД ЧЕРНОЗЕМЬЯ,3664053252,"394006, Воронежская обл, г.о. город Воронеж, г Воронеж, ул 20-летия Октября, д. 90Б, офис 511", 51.655325, 39.188969,58.13,Издание газет,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-trud-chernozemya-inn-3664053252-ogrn-1033600095363-38342bdb6d6341308e99f19fda1a7369
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ЗОДИАК""",ООО ЦЕНТР ЗОДИАК,3665030603,"394030, Воронежская обл., г. Воронеж, ул. Революции 1905 Года, д. 66 пом. 155", 51.669860, 39.187254,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-tsentr-zodiak-inn-3665030603-ogrn-1033600042090-c99e2257a62c404395188f5c8510da52
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИНГ СЕРВИС""",ООО РИНГ СЕРВИС,3664048710,"394033, Воронежская обл., г. Воронеж, ул. Остужева, д. 64", 51.678136, 39.290313,45.11.2,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-ring-servis-inn-3664048710-ogrn-1023601569848-33f5d02c02444b29996738664bd62ebb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЕЙТОН""",ООО КЛЕЙТОН,3663033253,"394008, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Цимлянская, д. 8Ж", 51.614903, 39.243072,27.40,Производство электрических ламп и осветительного оборудования,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-kleiton-inn-3663033253-ogrn-1033600004481-5b59d1b7aa8a490f8939833cd8cc0ff0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАВЛОВСКАВТОТРАНС""",ООО ПАВЛОВСКАВТОТРАНС,3620010580,"396420, Воронежская обл., Павловский район, г. Павловск, ул. Транспортная, д. 3", 50.454134, 40.148084,49.31.2,Регулярные перевозки пассажиров прочим сухопутным транспортом в городском и пригородном сообщении,https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ooo-pavlovskavtotrans-inn-3620010580-ogrn-1073620000486-f532005b271b4fb3a7cc8907ae316a52
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЖНЕДЕВИЦКАВТОДОР""",ООО НИЖНЕДЕВИЦКАВТОДОР,3615002664,"396870, Воронежская обл., Нижнедевицкий район, с. Нижнедевицк, ул. Шматова, д. 25", 51.540836, 38.356319,42.11,Строительство автомобильных дорог и автомагистралей,https://spark-interfax.ru/voronezhskaya-oblast-nizhnedevitski-raion/ooo-nizhnedevitskavtodor-inn-3615002664-ogrn-1023601315880-4715ea49c0c44cf8b7c7a72682e1eb80
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕКСТИЛЬ""",ООО ПРОМТЕКСТИЛЬ,3662259709,"394026, Воронежская обл., г. Воронеж, ул. Текстильщиков, д. 5", 51.684558, 39.166417,13.20,Производство текстильных тканей,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-promtekstil-inn-3662259709-ogrn-1183668006532-dde0848bb986413cbe487b0312921e2c
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ФОРМИРОВАНИЮ ЗДОРОВОГО ОБРАЗА ЖИЗНИ ""РЕВАНШ""",АНО РЕВАНШ,1213600020138,"394019, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Керамическая, д. 33", 51.674823, 39.157461,88.99,"Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ano-revansh-inn-3662294936-ogrn-1213600020138-c49df05535cc77cce053219aa8c02bc6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ФОРМИРОВАНИЮ ЗДОРОВОГО ОБРАЗА ЖИЗНИ ""МАЯК""",АНОМАЯК,1163600050767,"394054, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Шишкова, д. 142/5, кв. 185", 51.716628, 39.189729,87.20,"Деятельность по оказанию помощи на дому для лиц с ограниченными возможностями развития, душевнобольным и наркозависимым",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ano-mayak-inn-3651007509-ogrn-1163600050767-6906d94ccb07226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ФОРМИРОВАНИЮ ЗДОРОВОГО ОБРАЗА ЖИЗНИ ""ВМЕСТЕВОРОНЕЖ""",АНО ВМЕСТЕВОРОНЕЖ,1193600000505,"394030, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Кропоткина, д. 9Б, кв. 53", 51.671203, 39.182263,88.99,"Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ano-vmestevoronezh-inn-3664241746-ogrn-1193600000505-881c2e8812722146e0531b9aa8c0b182
