Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКРИПТ КОД""",ООО СКРИПТ КОД,2130223570,"428033, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Б.С.Маркова, зд. 12Б, офис 110", 56.141776, 47.232471,85.41.9,"Образование дополнительное детей и взрослых, не включенное в другие группировки",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-skript-kod-inn-2130223570-ogrn-1212100000970-bb43b97bac2b4955e053219aa8c0e375
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КОМФОРТ СЕРВИС""",ООО УК КОМФОРТ СЕРВИС,2100001450,"428003, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Гагарина Ю., д. 3, к. 1, помещ. 1", 56.123412, 47.250663,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-uk-komfort-servis-inn-2100001450-ogrn-1222100007910-eb1f0ead713216e2e053249aa8c028dd
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ВЯЗОВО-ГАЙСКИЙ""",СПК ВЯЗОВО-ГАЙСКИЙ,7317000027,"433943, Ульяновская обл, м.р-н Старокулаткинский, с.п. Зеленовское, с Вязовый Гай, ул Степная, зд. 10", 52.680293, 48.016322,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/koop-vyazovo-gaiski-inn-7317000027-ogrn-1027300909481-235ef1f9a208424aa65c875b467af4cc
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОБИЗНЕС ПАРКАЕВЫХ""",ООО АГРОБИЗНЕС ПАРКАЕВЫХ,7329024255,"433546, Ульяновская обл, м.р-н Мелекесский, с.п. Рязановское, п Дивный, ул Советская, зд. 2/3", 53.941942, 49.490666,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-agrobiznes-parkaevykh-inn-7329024255-ogrn-1177325006363-496152394f884e9bb53693a54ce76701
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ЦЕНТР""",СПК ЦЕНТР,7317002666,"433940, Ульяновская обл., рабочий пос. Старая Кулатка, ул. Куйбышева, д. 65", 52.736102, 47.629495,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/koop-tsentr-inn-7317002666-ogrn-1037300670043-617889a05e9e7e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРА""",ООО ТЕРРА,7327046510,"433416, Ульяновская обл, м.р-н Чердаклинский, с.п. Бряндинское, с Бряндино, ул Школьная, двлд. 6", 54.382974, 49.367632,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-terra-inn-7327046510-ogrn-1087327002564-82993d6f640f4a30bad9ede361651efe
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛИТА""",ООО КАЛИТА,7314002788,"433974, Ульяновская обл., Павловский район, с. Илюшкино", 52.595718, 47.106109,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/ooo-kalita-inn-7314002788-ogrn-1047300530375-90274c8a584c4f50bf9f57fd2cfdd57c
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ЗАГОТОВИТЕЛЬНЫЙ, ПЕРЕРАБАТЫВАЮЩИЙ, СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""НОВАЯ ЖИЗНЬ""",СХПК НОВАЯ ЖИЗНЬ,1167325076710,"433420, Ульяновская обл., Чердаклинский район, с. Поповка", 54.236758, 48.926851,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/koop-novaya-zhizn-inn-7325151260-ogrn-1167325076710-6906d9a31e30226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА-АГРО""",ООО ОПТИМА-АГРО,7325115215,"432027, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Тимирязева, д. 35", 54.343891, 48.384363,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-optima-agro-inn-7325115215-ogrn-1127325005334-777e90554afa4c2996f9da34d2d61347
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОЛВИНО АГРО""",ООО МОЛВИНО АГРО,7321312149,"433355, Ульяновская обл., Тереньгульский район, ст. Молвино, ул. Первомайская, домовладение 5", 53.796200, 48.406200,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-terengulski-raion/ooo-molvino-agro-inn-7321312149-ogrn-1067321027290-9c39f142ee594acfa473c169482100d2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМЕНА""",ООО СМЕНА,7325143205,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Островского, д. 1, помещ. 8", 54.324527, 48.393946,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-smena-inn-7325143205-ogrn-1167325053862-05d103e3df4b4ca39b99a2b36417f61d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТОЙ ТЕЛЁНОК""",ООО ЗОЛОТОЙ ТЕЛЁНОК,7329006922,"433429, Ульяновская обл., Чердаклинский район, с. Уразгильдино, пл. Дружбы, д. 1", 54.152492, 48.880304,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-zolotoi-telenok-inn-7329006922-ogrn-1127329000985-d786d14d2db5489f94b6b4362381181c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛЫЕ ПОЛЯ""",ООО ТЕПЛЫЕ ПОЛЯ,7309007325,"433161, Ульяновская обл., Майнский район, с. Абрамовка, ул. Советская, д. 1 ком. 2", 54.199187, 47.689406,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-teplye-polya-inn-7309007325-ogrn-1187325006604-69db8f535aff63e9e0531b9aa8c000d6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПРУДНОЕ""",ООО ЗАПРУДНОЕ,7302031110,"433543, Ульяновская обл., Мелекесский район, с. Тинарка, ул. Озерная, д. 13 офис 2", 54.496145, 49.599998,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-zaprudnoe-inn-7302031110-ogrn-1057302046834-0a63be9c547749ddb06ee9985d61244c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ЛАИШЕВСКАЯ""",ООО АГРОФИРМА ЛАИШЕВСКАЯ,7325136984,"433306, Ульяновская обл., г. Ульяновск, с. Лаишевка, ул. Набережная, д. 11", 54.385261, 48.283324,01.13,"Выращивание овощей, бахчевых, корнеплодных и клубнеплодных культур, грибов и трюфелей",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-agrofirma-laishevskaya-inn-7325136984-ogrn-1157325003439-6b33f2ad51194f7e84595f05af61474a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОКОНЦЕПТ-ВОЛГА""",ООО АГРОКОНЦЕПТ - ВОЛГА,7310104154,"433000, Ульяновская обл, м.р-н Новомалыклинский, с.п. Среднеякушкинское, тер. автодороги Казань-Буинск-Ульяновск, тракт Среднеякушкинский, зд. 1", 54.205066, 49.930843,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/ooo-agrokontsept-volga-inn-7310104154-ogrn-1087310000238-990e7fea06f34981be5443218ed1f5b5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕБОТАЕВКА""",ООО ЧЕБОТАЕВКА,7319004066,"433261, Ульяновская обл., Сурский район, с. Чеботаевка, ул. Центральная, д. 10", 54.532225, 47.203356,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-surski-raion/ooo-chebotaevka-inn-7319004066-ogrn-1037300320639-3a45e177648d4f41ad1a214522e62c3a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХМЕЛЕВСКОЕ""",ООО ХМЕЛЕВСКОЕ,7310009430,"433522, Ульяновская обл., Мелекесский район, с. Лесная Хмелевка", 54.519004, 49.666554,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-khmelevskoe-inn-7310009430-ogrn-1057310002683-57fa10c08b19421bada3beb13d6bc64f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕРМЕР - 05""",ООО ФЕРМЕР - 05,7309902367,"433145, Ульяновская обл., Майнский район, с. Подлесное, ул. Центральная, д. 2", 54.316888, 47.610813,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-fermer-inn-7309902367-ogrn-1057309012640-7729d6c293944db3a1e51fea21b7475c
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО "" ДУБЕНКИ """,КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ДУБЕНКИ,1027300768879,"433141, Ульяновская обл., Майнский район, с. Старые Маклауши", 54.457568, 47.459474,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/kfkh-dubenki-inn-7309001919-ogrn-1027300768879-6906d9a28a57226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНТЕРРА-АГРО""",ООО САНТЕРРА-АГРО,7310104620,"433452, Ульяновская обл, м.р-н Старомайнский, с.п. Кандалинское, с Старое Рождествено, ул Советская, зд. 38", 54.583365, 49.520580,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-staromainski-raion/ooo-santerra-agro-inn-7310104620-ogrn-1087310000711-7ee02c4668334272b38e87c587587aac
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛЕСНИКОФФ ГРУПП""",ООО КОЛЕСНИКОФФ ГРУПП,7300012458,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Островского, д. 60, помещ. 23", 54.332351, 48.393956,86.90.3,Деятельность массажных салонов,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-kolesnikoff-grupp-inn-7300012458-ogrn-1227300016173-ef8595ca777266c3e053249aa8c0467b
"ФОНД ""ГАРАНТИЙНЫЙ ФОНД УЛЬЯНОВСКОЙ ОБЛАСТИ""",ФОНД ГФУО,1097300000203,"432072, Ульяновская обл., г. Ульяновск, проезд Максимова, д. 4 этаж / пом. 5/9", 54.345845, 48.576495,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fond-gfuo-inn-7325088025-ogrn-1097300000203-6906d9a2a2b4226ae0531b9aa8c04bb6
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ДОМ ДОБРА И МИЛОСЕРДИЯ ДЛЯ ДЕТЕЙ И МОЛОДЫХ ИНВАЛИДОВ ""РОДНИК""",ОГБУСО ДОМ ДОБРА И МИЛОСЕРДИЯ РОДНИК,1027301057178,"433319, Ульяновская обл., Ульяновский район, с. Максимовка, ул. Максима Горького, владение 1А", 54.495053, 48.281900,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/gbu-dom-dobra-i-miloserdiya-rodnik-inn-7321020259-ogrn-1027301057178-6906d9a2c220226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""СЕНГИЛЕЕВСКИЕ ГОРЫ""",ФГБУ НАЦИОНАЛЬНЫЙ ПАРК СЕНГИЛЕЕВСКИЕ ГОРЫ,1187325015514,"433380, Ульяновская обл., Сенгилеевский район, г. Сенгилей, ул. Садовая, д. 1А", 53.960552, 48.787812,91.04.3,Деятельность национальных парков,https://spark-interfax.ru/ulyanovskaya-oblast-sengileevski-raion/fgbu-natsionalny-park-sengileevskie-gory-inn-7321005860-ogrn-1187325015514-75f58054d9be2d5fe0531b9aa8c06ccd
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР МЕДИЦИНСКОЙ РАДИОЛОГИИ И ОНКОЛОГИИ"" ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА",ФГБУ ФНКЦРИО ФМБА РОССИИ,1187325014117,"433507, Ульяновская обл., г. Димитровград, ул. Курчатова, д. 5В", 54.234876, 49.546236,86.10,Деятельность больничных организаций,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/fgbu-fgbu-fnktsrio-fmba-rossii-inn-7329028362-ogrn-1187325014117-73352137f5200975e0531b9aa8c06631
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР КОМПЕТЕНЦИЙ РАЗВИТИЯ ПРОМЫШЛЕННОСТИ""",АНО ЦКРП,1187325016757,"432030, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Юности, д. 2, стр. 3, офис 32", 54.356378, 48.361105,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-tskrp-inn-7328099890-ogrn-1187325016757-770f2308112f4948e0531b9aa8c0aaf0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА""",ООО РАДУГА,7325103298,"432026, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Репина, д. 8, помещ. 1/2", 54.350287, 48.352218,88.91,Предоставление услуг по дневному уходу за детьми,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-raduga-inn-7325103298-ogrn-1117325001859-ce4fbcc04c1a441c97a30ab1ba30d185
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАТАР""",ООО КАТАР,7300021614,"433741, Ульяновская обл, м.р-н Барышский, с.п. Поливановское, с Акшуат, ул Колхозная, д. 21, помещ. 1", 53.675184, 47.434898,45.31,"Торговля оптовая автомобильными деталями, узлами и принадлежностями",https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/ooo-katar-inn-7300021614-ogrn-1237300007933-00061078981e1ba1e063259aa8c0b5db
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""","УЛГТУ, УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ",1027301160226,"432027, Ульяновская обл., г. Ульяновск, ул. Северный Венец, д. 32", 54.351475, 48.389599,85.22,Образование высшее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-ulgtu-ulyanovski-gosudarstvenny-tekhnicheski-universitet-inn-7325000052-ogrn-1027301160226-6906d9a2bccd226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТ-ПРОФИ""",ООО АРТ-ПРОФИ,7325114564,"432071, Ульяновская обл., г. Ульяновск, пер. Буинский, д. 5 офис 1", 54.336846, 48.389914,73.11,Деятельность рекламных агентств,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-art-profi-inn-7325114564-ogrn-1127325004575-babb3c0c2c8145b09315f06968262d96
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСКРА""",ООО ИСКРА,7325175060,"432026, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Скочилова, зд. 2А, помещ. 151", 54.350291, 48.340054,93.11,Деятельность спортивных объектов,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-iskra-inn-7325175060-ogrn-1217300011334-cd6afea62c2b6f6be053219aa8c0b8da
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПО РАЗВИТИЮ ДОБРОВОЛЬЧЕСТВА И БЛАГОТВОРИТЕЛЬНОСТИ ""СЧАСТЛИВЫЙ РЕГИОН""",АНО СЧАСТЛИВЫЙ РЕГИОН,1197325005635,"432017, Ульяновская обл., г. Ульяновск, ул. Спасская, д. 8", 54.313689, 48.401181,70.21,Деятельность в сфере связей с общественностью,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-schastlivy-region-inn-7325164893-ogrn-1197325005635-84d4481c1e95401ce0531b9aa8c03a95
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ-ЭНЕРГОСТРОЙ""",ООО ЭКСПЕРТ-ЭНЕРГОСТРОЙ,7325176070,"432027, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Радищева, д. 140, к. 1, ком. 16", 54.340284, 48.397623,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-ekspert-energostroi-inn-7325176070-ogrn-1227300000950-d6c4d83fe38341cde053259aa8c0227f
МИНИСТЕРСТВО СОЦИАЛЬНОГО РАЗВИТИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ,МИНСОЦРАЗВИТИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ,1197325000058,"432071, Ульяновская обл., г. Ульяновск, ул. Федерации, д. 60", 54.328653, 48.397160,84.11.21,"Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gku-minsotsrazvitiya-ulyanovskoi-oblasti-inn-7325163762-ogrn-1197325000058-7f4f20471e288b76e0531b9aa8c01fe2
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СБЫТОВОЙ КООПЕРАТИВ ""КОЛОСОК""",СПСК КОЛОСОК,1177325014723,"433951, Ульяновская обл., Старокулаткинский район, с. Чувашская Кулатка, ул. Садовая, д. 18", 52.697184, 47.729899,46.33,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами",https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/koop-kolosok-inn-7313011356-ogrn-1177325014723-6906d9a32480226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПЕРЕРАБАТЫВАЮЩИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ВОЗРОЖДЕНИЕ""",СПССПК ВОЗРОЖДЕНИЕ,1207300009718,"433648, Ульяновская обл., Цильнинский район, д. Средние Алгаши, ул. Полевая, д. 9", 54.691354, 47.776284,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/koop-vozrozhdenie-inn-7321011600-ogrn-1207300009718-ac6a0945b834230fe053189aa8c0c843
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ""",АО КОРПОРАЦИЯ РАЗВИТИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ,7325081245,"432071, Ульяновская обл., г. Ульяновск, ул. Рылеева, д. 41", 54.328673, 48.408577,82.99,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ao-korporatsiya-razvitiya-ulyanovskoi-oblasti-inn-7325081245-ogrn-1087325005481-0e50a87284164fabbb4832ca416f7c10
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЗЕРВ""",ООО РЕЗЕРВ,6330086494,"446253, Самарская обл., Безенчукский район, пгт. Безенчук, ул. Советская, д. 95 офис 1", 52.985457, 49.418254,49.42,Предоставление услуг по перевозкам,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-rezerv-inn-6330086494-ogrn-1196313034576-8675bbeea5b47b3be0531b9aa8c09754
"САМАРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ГАРМОНИЗАЦИИ МЕЖНАЦИОНАЛЬНЫХ ОТНОШЕНИЙ ""АЗЕРБАЙДЖАН""",СРОО СГМО АЗЕРБАЙДЖАН,1146300000197,"443082, Самарская обл., г. Самара, ул. Новоурицкая, д. 28", 53.182515, 50.154357,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-azerbaidzhan-inn-6311998417-ogrn-1146300000197-6906d95994dc226ae0531b9aa8c04bb6
"ТЕРРИТОРИАЛЬНОЕ ОБЪЕДИНЕНИЕ РАБОТОДАТЕЛЕЙ МУНИЦИПАЛЬНОГО РАЙОНА ХВОРОСТЯНСКИЙ САМАРСКОЙ ОБЛАСТИ ""СОЮЗ РАБОТОДАТЕЛЕЙ""",ТОР СР ХВОРОСТЯНСКОГО РАЙОНА,1186313037680,"445590, Самарская обл., Хворостянский район, с. Хворостянка, пл. Плясункова, д. 1", 52.614011, 48.962556,94.12,Деятельность профессиональных членских организаций,https://spark-interfax.ru/samarskaya-oblast-khvorostyanski-raion/obedinenie-sr-khvorostyanskogo-raiona-inn-6330081810-ogrn-1186313037680-6a685f5a906e468ee0531b9aa8c0c650
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САМАРСКАЯ ГОРОДСКАЯ ЕЗИДСКАЯ НАЦИОНАЛЬНО-КУЛЬТУРНАЯ АВТОНОМИЯ ""ШАМС"" (СОЛНЦЕ)",ШАМС (СОЛНЦЕ),1136300002662,"443009, Самарская обл., г. Самара, ул. Воронежская, д. 9", 53.217781, 50.254720,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-shams-solntse-inn-6319142890-ogrn-1136300002662-6906d9598a7b226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""САМАРСКИЙ ДОМ-ИНТЕРНАТ, В ТОМ ЧИСЛЕ ДЕТСКИЙ, ПРЕДНАЗНАЧЕННЫЙ ДЛЯ ГРАЖДАН, ИМЕЮЩИХ ПСИХИЧЕСКИЕ РАССТРОЙСТВА""","ГБУ СО САМАРСКИЙ ДОМ-ИНТЕРНАТ, В ТОМ ЧИСЛЕ ДЕТСКИЙ",1026301703394,"443016, Самарская обл., г. Самара, ул. Нагорная, д. 15", 53.221473, 50.226328,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-samarski-dom-internat-v-tom-chisle-detski-inn-6319040425-ogrn-1026301703394-6906d9584ce4226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗДОРОВЬЕ""",ООО ЗДОРОВЬЕ,6367059433,"443520, Самарская обл., Волжский район, с. Сухая Вязовка, ул. Советская, д. 6", 52.880194, 50.219785,93.2,Деятельность в области отдыха и развлечений,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-zdorove-inn-6367059433-ogrn-1086367002787-6178895ef9d07e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АИФ В CАМАРЕ""",ООО АИФ В CАМАРЕ,6316123338,"443110, Самарская обл., г. Самара, ул. Осипенко, д. 3 стр. 3 пом. 27", 53.212179, 50.128787,58.13,Издание газет,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-aif-v-camare-inn-6316123338-ogrn-1076316006062-37c2a9124849458193628c15db79393b
"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА ТОЛЬЯТТИ ""ТОЛЬЯТТИНСКОЕ ТРОЛЛЕЙБУСНОЕ УПРАВЛЕНИЕ""",МП ТТУ,6320000508,"445045, Самарская обл., г. Тольятти, ул. Громовой, д. 55", 53.489827, 49.511673,49.31,Деятельность сухопутного пассажирского транспорта: перевозки пассажиров в городском и пригородном сообщении,https://spark-interfax.ru/samarskaya-oblast-tolyatti/mup-ttu-inn-6320000508-ogrn-1026302005795-6906d957832c226ae0531b9aa8c04bb6
НОВОКУЙБЫШЕВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ,НМУ ПТП,6330026858,"446208, Самарская обл., г. Новокуйбышевск, ул. Кирова, д. 8-А", 53.084176, 49.945064,49.31,Деятельность сухопутного пассажирского транспорта: перевозки пассажиров в городском и пригородном сообщении,https://spark-interfax.ru/samarskaya-oblast-novokuibyshevsk/mup-nmu-ptp-inn-6330026858-ogrn-1046301414433-6906d9577baf226ae0531b9aa8c04bb6
