Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСЕРВИС""",ООО КАПИТАЛСЕРВИС,7311008125,"433830, Ульяновская обл., Николаевский район, пос. Крутец, ул. Центральная, д. 2", 53.142367, 47.415921,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-nikolaevski-raion/ooo-kapitalservis-inn-7311008125-ogrn-1107311000345-250e7d6be26f4979bdc7718df735978a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМБИРСКИЙ МЯСНОЙ ДВОР""",ООО СМД,7321308865,"432005, Ульяновская обл., г. Ульяновск, ул. Пушкарева, д. 22", 54.309620, 48.353297,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-smd-inn-7321308865-ogrn-1057321011175-597ed31c1b634e69a4c472d2ab3c0b8d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-С""",ООО АГРО-С,7325086758,"420045, Татарстан респ., г. Казань, ул. Николая Ершова, д. 28А", 55.792193, 49.163464,46.21,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",https://spark-interfax.ru/respublika-tatarstan-kazan/ooo-agro-s-inn-7325086758-ogrn-1097325000783-617889a9dcbb7e1ce0531b9aa8c027ab
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ВОЛГА""",СПК ВОЛГА,7310101869,"433460, Ульяновская обл., Старомайнский район, рабочий пос. Старая Майна, ул. Карла Маркса, д. 82", 54.603137, 48.923183,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-staromainski-raion/koop-volga-inn-7310101869-ogrn-1067310027080-a53164160e52472d91327fcc2d4f5cae
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ЮЛДАШ"" СЕЛА БОЛЬШОЙ ЧИРКЛЕЙ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НИКУЛИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ НИКОЛАЕВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЮЛДАШ,1197325004183,"433803, Ульяновская обл., Николаевский район, с. Большой Чирклей, ул. Советская, д. 140", 53.146536, 47.017108,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-nikolaevski-raion/oo-yuldash-inn-7313013025-ogrn-1197325004183-829c059f5d0438d4e0531b9aa8c0741d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОИНВЕСТ""",ООО АГРОИНВЕСТ,7315905415,"433916, Ульяновская обл., Радищевский район, с. Новая Дмитриевка", 52.819297, 47.969912,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-radishchevski-raion/ooo-agroinvest-inn-7315905415-ogrn-1077313000148-d136ead7d26543b387b1d2f63f083691
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АГРОФИРМА ""ПРОГРЕСС""",ООО АГРОФИРМА ПРОГРЕСС,7307004505,"433233, Ульяновская обл., Карсунский район, с. Большая Кандарать, ул. Верхняя Почтовая, д. 23", 54.400314, 46.971314,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-karsunski-raion/ooo-progress-inn-7307004505-ogrn-1047300320176-dac80371d704487ea98e69776fd3efdd
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕЛИЯ""",ОООКАМЕЛИЯ,7306005305,"433033, Ульяновская обл., Инзенский район, г. Инза, ул. Черняховского, д. 2", 53.850443, 46.303885,47.19,Торговля розничная прочая в неспециализированных магазинах,https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/ooo-kameliya-inn-7306005305-ogrn-1027300706400-6df422bba336421f9526d33e425b832d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТОЙ КОЛОС""",ООО ЗОЛОТОЙ КОЛОС,7310104595,"433540, Ульяновская обл, м.р-н Мелекесский, с.п. Лебяжинское, с Сабакаево, ул Колхозная, зд. 12", 54.138041, 49.673531,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-zolotoi-kolos-inn-7310104595-ogrn-1087310000689-9bed82a2e21e443585e7a9f0fb3ea4e5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ""ЧЕРЕМШАНСКАЯ""",ООО АГРОФИРМА ЧЕРЕМШАНСКАЯ,7310104130,"433592, Ульяновская обл., Новомалыклинский район, с. Старая Тюгальбуга, ул. Промышленная, стр. 10 литера А ком. 1", 54.307950, 50.160526,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/ooo-agrofirma-cheremshanskaya-inn-7310104130-ogrn-1087310000216-820834f163dc44c5a04721b1a8bf385b
"КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""ДАНИЛИН И СЫН""",КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ДАНИЛИН И СЫН,7318001520,"433465, Ульяновская обл., Старомайнский район, с. Шмелевка", 54.782740, 49.173744,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/ulyanovskaya-oblast-staromainski-raion/kfkh-danilin-i-syn-inn-7318001520-ogrn-1037300900053-6906d9a2c860226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАДИЩЕВСКОЕ АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ""",АО РАДИЩЕВСКОЕ АТП,7315905535,"433910, Ульяновская обл., Радищевский район, рабочий пос. Радищево, ул. Заводская, д. 4", 52.862244, 47.879277,49.31.21,Регулярные перевозки пассажиров автобусами в городском и пригородном сообщении,https://spark-interfax.ru/ulyanovskaya-oblast-radishchevski-raion/ao-radishchevskoe-atp-inn-7315905535-ogrn-1087313000170-daa8f6482a98411caec11c84c6792c84
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕНЕЦ""",ООО ВЕНЕЦ,7311004628,"433813, Ульяновская обл., Николаевский район, с. Татарский Сайман", 53.290289, 47.130723,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-nikolaevski-raion/ooo-venets-inn-7311004628-ogrn-1057311002374-bec43f3b00ae43f2ac13c1b6a67c617c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛБИНО""",ООО ПОЛБИНО,7309903603,"433175, Ульяновская обл., Майнский район, с. Полбино, ул. Полбина, д. 28", 54.133818, 47.903900,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-polbino-inn-7309903603-ogrn-1067309012979-781185c766ed4d699cf95841e976b160
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИГА""",ООО ЛИГА,7329018251,"433508, Ульяновская обл., г. Димитровград, ул. Хмельницкого, д. 100А каб. 215", 54.215996, 49.625273,43.29,Производство прочих строительно-монтажных работ,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-liga-inn-7329018251-ogrn-1157329001411-c9aecb44cf4b4096aa1716d16ac479bf
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""КРАСНАЯ ЗВЕЗДА""",СПК КРАСНАЯ ЗВЕЗДА,1027300909162,"433914, Ульяновская обл., Радищевский район, с. Адоевщина", 52.889038, 47.727485,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-radishchevski-raion/koop-krasnaya-zvezda-inn-7315000448-ogrn-1027300909162-f88bad719ce044669e29cb5a7cc20c9a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЛЮХИН""",ООО ИЛЮХИН,7300001424,"433890, Ульяновская обл, м.р-н Новоспасский, с.п. Красносельское, с Репьевка, ул 70 лет Октября, д. 3, кв. 2", 53.153771, 48.112524,01.70,"Охота, отлов и отстрел диких животных, включая предоставление услуг в этих областях",https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-ilyukhin-inn-7300001424-ogrn-1227300005129-ddeb7955eb2f3cf2e053259aa8c0dcbb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАРЯ""",ООО ЗАРЯ,7321313752,"433648, Ульяновская обл., Цильнинский район, д. Средние Алгаши, ул. Клубная, зд. 8 стр. 1", 54.696398, 47.773533,01.13.1,Выращивание овощей,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ooo-zarya-inn-7321313752-ogrn-1077321002220-8394aae0f8d2498ba67f4ddcd5cf06cb
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""СОЮЗ""",КФХ СОЮЗ,7304001802,"433745, Ульяновская обл., Барышский район, с. Заречное", 53.720996, 47.582345,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/kfkh-soyuz-inn-7304001802-ogrn-1027300517023-6906d9a2a3c7226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-ТРЕЙД""",ООО АГРО-ТРЕЙД,7325084623,"433310, Ульяновская обл., Ульяновский район, рабочий пос. Ишеевка, ул. Гагарина, д. 12В этаж 4 офис 7", 54.425488, 48.275267,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/ooo-agro-treid-inn-7325084623-ogrn-1087325008814-163dbe56d1dc4b85a847d4bed1f6252b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ""ИСТОК""",ООО АГРОФИРМА ИСТОК,2103006569,"429350, Чувашская Республика - Чувашия, Батыревский район, д. Малое Батырево, ул. Крепкова, д. 1А", 55.077216, 47.596745,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/ooo-agrofirma-istok-inn-2103006569-ogrn-1052132001250-79e1e5c956a24db68627f122ccd817ff
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ЧЕБОКСАРЫ""",ООО МАЧ,2130158673,"428014, Чувашская Республика - Чувашия, г. Чебоксары, пл. И.Ф.Скворцова, д. 1", 56.082265, 47.326286,52.23.11,Деятельность аэропортовая,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-mach-inn-2130158673-ogrn-1152130010361-0888b88a6fb149c9bef4922d958ccc46
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""ЧАВАШ ВАРМАНЕ""",ФГБУ НАЦИОНАЛЬНЫЙ ПАРК ЧАВАШ ВАРМАНЕ,1022101829782,"429170, Чувашская Республика - Чувашия, Шемуршинский район, с. Шемурша, ул. Космовского, д. 37", 54.888259, 47.529647,91.04,"Деятельность ботанических садов, зоопарков, государственных природных заповедников и национальных парков",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-shemurshinski-raion/fgbu-natsionalny-park-chavash-varmane-inn-2117002356-ogrn-1022101829782-6906d9b1b5f2226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ФИНАНСОВО-ПРОИЗВОДСТВЕННОГО ОБЕСПЕЧЕНИЯ И ИНФОРМАТИЗАЦИИ"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУ ЦЕНТР ФИНАНСОВО-ПРОИЗВОДСТВЕННОГО ОБЕСПЕЧЕНИЯ И ИНФОРМАТИЗАЦИИ Г. ЧЕБОКСАРЫ,1112130016767,"428022, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Гагарина Ю., д. 40", 56.136587, 47.274191,63.11.1,Деятельность по созданию и использованию баз данных и информационных ресурсов,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-tsentr-finansovo-proizvodstvennogo-obespecheniya-i-informatizatsii-g-cheboksary-inn-2130097491-ogrn-1112130016767-6906d9b1ef3b226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНО-АДАПТИВНАЯ ШКОЛА"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУДО САШ Г. ЧЕБОКСАРЫ,1062128182159,"428032, Чувашская Республика - Чувашия, г. Чебоксары, ул. К.Маркса, д. 17/12", 56.143923, 47.251639,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-sash-g-cheboksary-inn-2128708094-ogrn-1062128182159-6906d9b1cf8e226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ШАТРАКАСИНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ШАТРАКАСИНСКАЯ ООШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102633497,"429542, Чувашская Республика - Чувашия, Моргаушский район, д. Шатракасы, ул. Центральная, д. 71", 56.107726, 46.861305,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-shatrakasinskaya-oosh-morgaushskogo-munitsipalnogo-okruga-inn-2112002874-ogrn-1022102633497-6906d9b1be33226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛИЗОВАННАЯ КЛУБНАЯ СИСТЕМА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУК ЦКС МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ,1112136000173,"429530, Чувашская Республика - Чувашия, Моргаушский район, с. Моргауши, ул. Красная Площадь, д. 5", 55.965328, 46.775241,90.01,Деятельность в области исполнительских искусств,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-tsks-morgaushskogo-munitsipalnogo-okruga-chuvashskoi-respubliki-inn-2112390994-ogrn-1112136000173-6906d9b1ec0d226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЮСЬКАСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ЮСЬКАСИНСКАЯ СОШ,1022102631176,"429534, Чувашская Республика - Чувашия, Моргаушский район, с. Юськасы, ул. Центральная, д. 59", 55.846292, 46.770172,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-yuskasinskaya-sosh-inn-2112002391-ogrn-1022102631176-6906d9b1c3ec226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОРИНИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ОРИНИНСКАЯ СОШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ,1022102629240,"429530, Чувашская Республика - Чувашия, Моргаушский район, д. Падаккасы (Орининское С/П), ул. Школьная, д. 1", 55.833714, 46.768085,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-orininskaya-sosh-morgaushskogo-munitsipalnogo-okruga-chuvashskoi-respubliki-inn-2112002401-ogrn-1022102629-6906d9b1c3f0226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКРАМОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ АКРАМОВСКАЯ ООШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ,1022102630660,"429532, Чувашская Республика - Чувашия, Моргаушский район, с. Акрамово, ул. Центральная, д. 36", 55.967058, 46.875934,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-akramovskaya-oosh-morgaushskogo-munitsipalnogo-okruga-chuvashskoi-respubliki-inn-2112002634-ogrn-102210263-6906d9b1c4a7226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ПО БАСКЕТБОЛУ ИМЕНИ В.И.ГРЕКОВА"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУДО СШ ПО БАСКЕТБОЛУ ИМ.В.И.ГРЕКОВА Г. ЧЕБОКСАРЫ,1032129004710,"428034, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Мичмана Павлова, д. 9", 56.141843, 47.190522,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-ssh-po-basketbolu-im-v-i-grekova-g-cheboksary-inn-2129049937-ogrn-1032129004710-6906d9b1bc23226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ИМЕНИ ОЛИМПИЙСКОГО ЧЕМПИОНА А.И.ТИХОНОВА"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУ ДО СШ ИМ.А.И.ТИХОНОВА Г. ЧЕБОКСАРЫ,1022101145550,"428903, Чувашская Республика - Чувашия, г.о. город Чебоксары, пгт Новые Лапсары, ул Совхозная, зд. 9В", 56.069537, 47.219354,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-ssh-im-a-i-tikhonova-g-cheboksary-inn-2128019351-ogrn-1022101145550-6906d9b1c1b5226ae0531b9aa8c04bb6
"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА №1"" ГОРОДСКОГО ОКРУГА ГОРОД ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",АУ ДО СШ №1 Г.ЧЕБОКСАРЫ,1022100981231,"428031, Чувашская Республика - Чувашия, г. Чебоксары, ул. Кадыкова, д. 16 к. А", 56.101846, 47.295170,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/much-ssh-n-g-cheboksary-inn-2127309280-ogrn-1022100981231-6906d9b1bf7b226ae0531b9aa8c04bb6
"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ФИЗКУЛЬТУРНО - СПОРТИВНЫЙ КОМПЛЕКС ""ВОСТОК"" ГОРОДСКОГО ОКРУГА ГОРОД ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",АУ ФСК ВОСТОК Г. ЧЕБОКСАРЫ,1102130003183,"428022, Чувашская Республика - Чувашия, г. Чебоксары, проезд Машиностроителей, д. 1А", 56.125702, 47.312345,93.11,Деятельность спортивных объектов,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/much-fsk-vostok-g-cheboksary-inn-2130070443-ogrn-1102130003183-6906d9b1e42a226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУК ЦБС МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,2112038905,"429530, Чувашская Республика - Чувашия, Моргаушский район, с. Моргауши, ул. Красная Площадь, д. 5", 55.965328, 46.775241,91.01,Деятельность библиотек и архивов,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-tsbs-morgaushskogo-munitsipalnogo-okruga-inn-2112038905-ogrn-1042136001511-6906d9b1c778226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ШАТЬМАПОСИНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ШАТЬМАПОСИНСКАЯ ООШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102629251,"429533, Чувашская Республика - Чувашия, Моргаушский район, д. Шатьмапоси, ул. Центральная, д. 4", 55.880712, 46.892713,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-shatmaposinskaya-oosh-morgaushskogo-munitsipalnogo-okruga-inn-2112001969-ogrn-1022102629251-6906d9b1c270226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СЯТРАКАСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ СЯТРАКАСИНСКАЯ СОШ,1022102629823,"429530, Чувашская Республика - Чувашия, Моргаушский район, д. Сятракасы (Сятракасинское С/П), ул. Школьная, д. 17", 55.933771, 46.795433,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-syatrakasinskaya-sosh-inn-2112002218-ogrn-1022102629823-6906d9b1c3c8226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО НАСТОЛЬНОМУ ТЕННИСУ И СТРЕЛЬБЕ ИЗ ЛУКА ИМ. И. СОЛДАТОВОЙ"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУДО СШОР ПО НАСТОЛЬНОМУ ТЕННИСУ И СТРЕЛЬБЕ ИЗ ЛУКА ИМ. И. СОЛДАТОВОЙ Г. ЧЕБОКСАРЫ,1132130015742,"428017, Чувашская Республика - Чувашия, г. Чебоксары, ул. Мичмана Павлова, д. 9А", 56.141266, 47.190468,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-sshor-po-nastolnomu-tennisu-i-strelbe-iz-luka-im-i-soldatovoi-g-cheboksary-inn-2130128911-ogrn-1132130015742-6906d9b1fa73226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ТОРАЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ТОРАЕВСКАЯ СОШ,1022102629218,"429550, Чувашская Республика - Чувашия, Моргаушский район, д. Сюлово, ул. Школьная, зд. 18 к. 1", 55.939182, 46.602013,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-toraevskaya-sosh-inn-2112002360-ogrn-1022102629218-6906d9b1c3e0226ae0531b9aa8c04bb6
