Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ АЙБЕЧСКИЙ ДЕТСКИЙ САД ""АИСТЕНОК"" ИБРЕСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ АЙБЕЧСКИЙ ДЕТСКИЙ САД АИСТЕНОК,1042133000271,"429346, Чувашская Республика - Чувашия, Ибресинский район, д. Айбечи, ул. Центральная, д. 34", 55.344585, 47.342459,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/mbu-aibechski-detski-sad-aistenok-inn-2105003475-ogrn-1042133000271-6906d9b1be45226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БЕРЕЗОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ИБРЕСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ БЕРЕЗОВСКАЯ ООШ,1032133002989,"429708, Чувашская Республика - Чувашия, Ибресинский район, пос. Березовка, ул. Школьная, д. 4", 55.212636, 46.807612,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/mbu-berezovskaya-oosh-inn-2105003362-ogrn-1032133002989-6906d9b1be14226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МАЛОКАРМАЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ М.Е.ЕВСЕВЬЕВА"" ИБРЕСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ МАЛОКАРМАЛИНСКАЯ СОШ,1032133002637,"429722, Чувашская Республика - Чувашия, Ибресинский район, с. Малые Кармалы, ул. Школьная, д. 1", 55.159392, 47.223483,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/mbu-malokarmalinskaya-sosh-inn-2105003323-ogrn-1032133002637-6906d9b1c5e2226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КЛИМОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ИБРЕСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ КЛИМОВСКАЯ СОШ,1042133000216,"429704, Чувашская Республика - Чувашия, Ибресинский район, с. Климово, ул. Школьная, д. 17", 55.356836, 47.225368,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/mbu-klimovskaya-sosh-inn-2105003570-ogrn-1042133000216-6906d9b1bdaf226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ХОРМАЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ИБРЕСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ХОРМАЛИНСКАЯ СОШ,1042133000140,"429706, Чувашская Республика - Чувашия, Ибресинский район, с. Хормалы, ул. Школьная, д. 1", 55.301602, 47.254226,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/mbu-khormalinskaya-sosh-inn-2105003517-ogrn-1042133000140-6906d9b1ba84226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД ""ПУКАНЕ"" КОМБИНИРОВАННОГО ВИДА Г. ЯДРИНА ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД ПУКАНЕ Г. ЯДРИНА,1132138000235,"429060, Чувашская Республика - Чувашия, м.о. Ядринский, г Ядрин, ул Советская, двлд. 33", 55.932352, 46.204209,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-detski-sad-pukane-g-yadrina-inn-2119005803-ogrn-1132138000235-6906d9b1f73a226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ №1"" Г. ЯДРИНА ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ГИМНАЗИЯ №1 Г.ЯДРИНА,1022102629614,"429060, Чувашская Республика - Чувашия, м.о. Ядринский, г Ядрин, ул Октябрьская, двлд. 1", 55.930778, 46.201140,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-gimnaziya-n-g-yadrina-inn-2119002545-ogrn-1022102629614-6906d9b1b8e2226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БАЛДАЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ БАЛДАЕВСКАЯ СОШ,1022102628789,"429064, Чувашская Республика - Чувашия, м.о. Ядринский, с Балдаево, ул Школьная, зд. 18А", 55.880484, 46.293550,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-baldaevskaya-sosh-inn-2119900806-ogrn-1022102628789-6906d9b1c0a8226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПЕРСИРЛАНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ПЕРСИРЛАНСКАЯ ООШ,1022102630219,"429064, Чувашская Республика - Чувашия, м.о. Ядринский, д Персирланы, ул Шоссейная, зд. 37", 55.877403, 46.252351,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-persirlanskaya-oosh-inn-2119005320-ogrn-1022102630219-6906d9b1c0b5226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КУКШУМСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ КУКШУМСКАЯ ООШ,1032136001040,"429080, Чувашская Республика - Чувашия, м.о. Ядринский, д Кукшумы, ул Шоссейная, зд. 10", 55.880356, 46.344770,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-kukshumskaya-oosh-inn-2119005183-ogrn-1032136001040-6906d9b1c0b4226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БОЛЬШЕЧУРАШЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" ЯДРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ БОЛЬШЕЧУРАШЕВСКАЯ СОШ,1022102628811,"429067, Чувашская Республика - Чувашия, м.о. Ядринский, с Большое Чурашево, пер Школьный, д. 1", 55.921202, 46.480837,85.12,Образование начальное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/mbu-bolshechurashevskaya-sosh-inn-2119003179-ogrn-1022102628811-6906d9b1c0aa226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ЧУТЕЕВСКИЙ""",СХПК ЧУТЕЕВСКИЙ,2121001475,"429298, Чувашская Республика - Чувашия, Янтиковский район, с. Чутеево, ул. Лесная, д. 37", 55.396354, 47.827781,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yantikovski-raion/koop-chuteevski-inn-2121001475-ogrn-1022102229610-15871f689e684d178bdedd10469b7f2e
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ТРУД""",СХПК ТРУД,1022101829903,"429396, Чувашская Республика - Чувашия, Яльчикский район, с. Новое Тинчурино, ул. Прифермская, владение 1", 55.200694, 47.828392,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/koop-trud-inn-2120000334-ogrn-1022101829903-557f31d9c5984dfa9c0d871e73f5023e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАСТОР""",ООО АКВАСТОР,2130191416,"428000, Чувашская Республика - Чувашия, г. Чебоксары, проспект Мира, д. 90 к. 1 пом. 23", 56.109097, 47.264484,47.52,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-akvastor-inn-2130191416-ogrn-1172130011426-5915260015b05bb9e0531c9aa8c084ba
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""НИВА""",СХПК НИВА,1022102628360,"429043, Чувашская Республика - Чувашия, Красночетайский район, д. Мочей, ул. Новая, д. 2", 55.785791, 46.195307,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnochetaiski-raion/koop-niva-inn-2110000247-ogrn-1022102628360-eff7fdfbd16246da830c70e4da876ad9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭММЕТЕВО""",ООО ЭММЕТЕВО,2120002719,"429396, Чувашская Республика - Чувашия, Яльчикский район, д. Кильдюшево, ул. 40 Лет Победы, д. 22", 55.224237, 47.808529,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/ooo-emmetevo-inn-2120002719-ogrn-1052132003538-5e181a61e8d34df397676e8cca2d5294
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛИТ""",ООО ВОЛИТ,2109902667,"429635, Чувашская Республика - Чувашия, Красноармейский район, д. Юпрямы, ул. Шоссейная, д. 44", 55.792859, 47.011656,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnoarmeiski-raion/ooo-volit-inn-2109902667-ogrn-1062137018492-e6d0a1a49e414343ab92a1e543fb3693
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""РАССВЕТ""",СХПК РАССВЕТ,2120000077,"429383, Чувашская Республика - Чувашия, Яльчикский район, с. Сабанчино, ул. Центральная, д. 100", 55.157467, 47.884500,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/koop-rassvet-inn-2120000077-ogrn-1022101829914-775d04e9d07e4af9aa508596dfd26b43
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ГЕРОЙ"" МОРГАУШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ",СХПК ГЕРОЙ,2112000394,"429532, Чувашская Республика - Чувашия, Моргаушский район, с. Акрамово, ул. Центральная, д. 38", 55.967058, 46.875934,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/koop-geroi-inn-2112000394-ogrn-1022102632640-dc846237fa3f442d8c3a2487abbed33f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЗДНА""",ООО БЕЗДНА,2112390970,"429540, Чувашская Республика - Чувашия, Моргаушский район, д. Рыкакасы, ул. Нижняя, д. 21", 56.048045, 46.856172,01.4,Животноводство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/ooo-bezdna-inn-2112390970-ogrn-1112136000129-0ee7cdcc37b6470488872214f9d61a04
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ОРИНИНО""",СПК ОРИНИНО,2112000524,"429530, Чувашская Республика - Чувашия, Моргаушский район, д. Падаккасы (Орининское С/П), ул. Школьная, д. 3", 55.833714, 46.768085,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/koop-orinino-inn-2112000524-ogrn-1022102630802-c7f6459f9e004c5487b045535a8b0816
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ПАМЯТЬ И.Н.УЛЬЯНОВА""",СХПК ПАМЯТЬ И.Н.УЛЬЯНОВА,2115004559,"429905, Чувашская Республика - Чувашия, Цивильский район, д. Тувси, ул. Октября, д. 5", 55.910989, 47.489701,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-tsivilski-raion/koop-pamyat-i-n-ulyanova-inn-2115004559-ogrn-1022102830749-38f9488c759d43708f23a66e6a2a6bbb
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ВЫЛЬСКИЙ""",СХПК ВЫЛЬСКИЙ,2119000097,"429076, Чувашская Республика - Чувашия, Ядринский район, с. Николаевское, ул. Ленина, д. 1", 55.784204, 46.407536,01.4,Животноводство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/koop-vylski-inn-2119000097-ogrn-1022102628613-ec57273c01d34e01b4312792e7d5fdaf
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ "" ПРАВДА""",СХПК ПРАВДА,2115000579,"429903, Чувашская Республика - Чувашия, Цивильский район, д. Малое Янгорчино, ул. Шоссейная, д. 9", 55.903032, 47.304740,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-tsivilski-raion/koop-pravda-inn-2115000579-ogrn-1022102831519-9851d17a3a7d44908b94e66875b28b33
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ГВАРДИЯ""",СХПК ГВАРДИЯ,2115001580,"429903, Чувашская Республика - Чувашия, Цивильский район, д. Елаши, ул. Гвардейская, д. 1", 55.927596, 47.245745,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-tsivilski-raion/koop-gvardiya-inn-2115001580-ogrn-1022102833070-fe5ece61b4a343419dea406dadaf8cc5
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧУВАШАГРОКОМПЛЕКТ""",АО ЧУВАШАГРОКОМПЛЕКТ,2127008710,"428003, Чувашская Республика - Чувашия, г. Чебоксары, проезд Хозяйственный, д. 3", 56.132591, 47.296692,46.90,Торговля оптовая неспециализированная,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ao-chuvashagrokomplekt-inn-2127008710-ogrn-1022100969252-7812e535925b4b74943c60bf880434bd
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНТЕПЕ""",ООО ЭНТЕПЕ,2120004064,"429392, Чувашская Республика - Чувашия, Яльчикский район, с. Эшмикеево, ул. Больничная, д. 14", 55.029414, 47.881465,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/ooo-entepe-inn-2120004064-ogrn-1112132000122-0b74aab361424de2b198e3086bd64716
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ "" ХОРНЗОР """,СХПК ХОРНЗОР,1022102031478,"429206, Чувашская Республика - Чувашия, Вурнарский район, д. Хорнзор, ул. Зеленая, д. 1А", 55.543638, 47.087744,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/koop-khornzor-inn-2104000200-ogrn-1022102031478-4f3513d2864f4feab519c2701467e8d1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""",ООО АВАНГАРД,2100010158,"429500, Чувашская Республика - Чувашия, м.о. Чебоксарский, д Шорчекасы, ул Лесная, двлд. 27", 55.978210, 47.463924,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksarski-raion/ooo-avangard-inn-2100010158-ogrn-1232100006709-0586395efeb72ad8e063259aa8c02954
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ВОСХОД""",СХПК ВОСХОД,2113000245,"429028, Чувашская Республика - Чувашия, Порецкий район, с. Козловка, ул. Школьная, д. 198", 55.266886, 46.266989,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-poretski-raion/koop-voskhod-inn-2113000245-ogrn-1022103031532-ae0d3f5ebd754e6caa6cbcbb23d2e09c
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ПРЕЗИДЕНТСКИЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ ПРЕЗИДЕНТСКИЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР МИНЗДРАВА ЧУВАШИИ,1022101139609,"428018, Чувашская Республика - Чувашия, г. Чебоксары, проспект Московский, д. 9 к. 1", 56.145853, 47.229945,86.10,Деятельность больничных организаций,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/gbu-prezidentski-perinatalny-tsentr-minzdrava-chuvashii-inn-2128041445-ogrn-1022101139609-6906d9b1c569226ae0531b9aa8c04bb6
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ИМЕНИ ЛЕНИНА,СХПК ИМЕНИ ЛЕНИНА,1022101830838,"429386, Чувашская Республика - Чувашия, Яльчикский район, с. Большие Яльчики", 55.171870, 48.055790,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/koop-imeni-lenina-inn-2120000253-ogrn-1022101830838-1b7236f2556748be95592d0c5020041f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЖХОЗЯЙСТВЕННАЯ СТРОИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ЯНТИКОВСКАЯ""",ООО МСО ЯНТИКОВСКАЯ,2121004677,"429290, Чувашская Республика - Чувашия, Янтиковский район, с. Янтиково, ул. Строительная, д. 7", 55.509047, 47.774915,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yantikovski-raion/ooo-mso-yantikovskaya-inn-2121004677-ogrn-1182130011612-a38911cc0ff24f509f39fc45343cd44c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИВОЛЬЕ""",ООО ПРИВОЛЬЕ,2118002831,"429101, Чувашская Республика - Чувашия, Шумерлинский район, пос. Красный Октябрь, ул. Школьная, д. 17А", 55.410745, 46.649737,01.4,Животноводство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-shumerlinski-raion/ooo-privole-inn-2118002831-ogrn-1112138000336-89e1eb466a6e40dfa17c6e98fcb57b29
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""ИСАКОВО"" СЕЛА ИСАКОВО КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",ТОС ИСАКОВО,1242100008116,"429631, Чувашская Республика - Чувашия, м.о. Красноармейский, с Исаково, ул Садовая, двлд. 18", 55.811782, 47.163309,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnoarmeiski-raion/oo-isakovo-inn-2100021086-ogrn-1242100008116-294743239c7328d6e063269aa8c092be
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""САТУРН""",СХПК САТУРН,1022101828792,"429384, Чувашская Республика - Чувашия, Яльчикский район, с. Новое Байбатырево, ул. Тракторная, д. 22", 55.153577, 47.833026,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/koop-saturn-inn-2120000045-ogrn-1022101828792-8c137e6369764d059dfe2e5a22b3aefa
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧЕБОКСАРСКИЙ ЭЛЕКТРОАППАРАТНЫЙ ЗАВОД""",АО ЧЭАЗ,2128000600,"428020, Чувашская Республика - Чувашия, г. Чебоксары, проспект И.Я.Яковлева, д. 5", 56.110334, 47.259373,27.12,Производство электрической распределительной и регулирующей аппаратуры,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ao-cheaz-inn-2128000600-ogrn-1022101129896-4fd7cd0e1a064a21840c442dababe376
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРЦЕУСПЕХ""",ООО ФОРЦЕУСПЕХ,2100009138,"429358, Чувашская Республика - Чувашия, м.о. Батыревский, д Старые Тойси, ул Школьная, д. 40", 55.078667, 47.822689,49.41,Деятельность автомобильного грузового транспорта,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/ooo-fortseuspekh-inn-2100009138-ogrn-1232100005642-02c624eaaaf537f4e063259aa8c093bb
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""УДАРНИК""",СПК УДАРНИК,1506006224,"429534, Чувашская Республика - Чувашия, Моргаушский район, с. Юськасы, ул. Новая, д. 3", 55.845345, 46.768002,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/koop-udarnik-inn-1506006224-ogrn-1031500580286-4520c057b1994672b5eaff1c658e3d09
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАК-АГРО""",ООО СМАК-АГРО,2116497650,"429584, Чувашская Республика - Чувашия, Мариинско-Посадский район, с. Шоршелы, ул. Производственная, владение 2", 56.007245, 47.596104,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/ooo-smak-agro-inn-2116497650-ogrn-1072135000860-ab1efcee3ce7494eba527756ccb78d55
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАТЫРЕВСКИЙ""",ЗАО БАТЫРЕВСКИЙ,2103004650,"429350, Чувашская Республика - Чувашия, Батыревский район, с. Батырево, ул. Советская, д. 38", 55.068862, 47.617147,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/ao-batyrevski-inn-2103004650-ogrn-1022101831740-58c410859aac40b69844987c0599acfb
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ШУМЕРЛИНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ ШКЦСОН МИНТРУДА ЧУВАШИИ,1132138000433,"429120, Чувашская Республика - Чувашия, г. Шумерля, проезд Мебельщиков, д. 9", 55.501047, 46.409674,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-shumerlya/gbu-shktsson-mintruda-chuvashii-inn-2125001758-ogrn-1132138000433-6906d9b1f904226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""КОЗЛОВСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ КОЗЛОВСКИЙ КЦСОН МИНТРУДА ЧУВАШИИ,1132137000456,"429430, Чувашская Республика - Чувашия, Козловский район, г. Козловка, ул. Лобачевского, д. 32", 55.839383, 48.241137,87.30,Деятельность по уходу за престарелыми и инвалидами с обеспечением проживания,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kozlovski-raion/gbu-kozlovski-ktsson-mintruda-chuvashii-inn-2107005326-ogrn-1132137000456-6906d9b1f9db226ae0531b9aa8c04bb6
